id,name,meal_type
290187,1 minute cake,dessert
112386,1 minute chili cheese burritos,dinner
11361,1 minute meatballs,other
248676,1 minute stromboli,dinner
359972,1 minute  no bake  cereal bar,other
427872,1 minute  no bake  chocolatey cereal bites,dessert
357474,1 minute  no bake  cocoa delicacy,dessert
29935,1 pan fudge cake,dessert
459738,1 point plus   hg s faux fried pickles,other
458929,1 point plus   hg s veggied up veggie dip,other
458729,1 point plus   roasted asparagus with lemon and chives,other
447710,1 pot  4 item   sausage suprise,dinner
374271,1 potato 2 potato,other
187843,1 pound gluten free lasagna,dinner
78123,1 spicy sweet honey chili,dinner
420931,1 turkey meatloaf  with sun dried tomatoes and feta,dinner
111198,1 001 nights cake,dessert
276330,1 2 3 hors d oeuvres,other
103811,1 2 3 4  tater tot casserole,dinner
56719,1 2 3 4 5 chinese spareribs,dinner
164636,1 1 1 tempura batter,other
58321,1 1 2 ingredient fiber crust,other
100864,1 2 3 apple crisp,dessert
332651,1 2 3 balsamic chicken,dinner
146767,1 2 3 biscuits,breakfast
102895,1 2 3 black bean salsa dip,other
33246,1 2 3 bread,other
14881,1 2 3 chicken supper,dinner
493178,1 2 3 chicken vegetable rice,dinner
302498,1 2 3 enchiladas,dinner
13805,1 2 3 granola,breakfast
378067,1 2 3 ground turkey mexican rice,dinner
164100,1 2 3 hash browns pie   k,breakfast
266081,1 2 3 healthy soup,other
206648,1 2 3 hot chocolate,drink
207897,1 2 3 jambalaya,dinner
320454,1 2 3 peach cobbler,dessert
377326,1 2 3 peanut butter cookies,dessert
216873,1 2 3 rice and chili burritos,dinner
407947,1 2 3 steak on noodles,dinner
389672,1 2 3 4 bars,dessert
111072,1 2 3 4 cake,dessert
165438,1 2 3 4 cake  orange,dessert
80411,1 2 3 4 cake with caramel icing,dessert
149243,1 2 3 4 coconut cake,dessert
247646,1 bowl fudgy brownies,dessert
256535,1 dish caramel pecan coffee cake  round,dessert
267159,1 dish hot fudge swirl cake,dessert
401283,1 dish italian 5 cheese pizza bake,dinner
165274,1 gram fat chocolate banana freezer pops,dessert
211938,1 gram fat pumpkin spice muffins  low fat,breakfast
217180,1 hour  smoky ham and lentil soup,dinner
47924,1 hour ham and bean soup,dinner
418500,1 ingredient ice cream,dessert
137296,1 minute apple tortilla,other
428566,1 minute blueberries   cream,other
533190,1 minute breakfast sandwich,breakfast
291956,1 pot curried rotini with currants  peas and red peppers,dinner
385464,1 5 quart crock pot rice pudding,dessert
385460,1 5 quart crock pot risotto,other
172373,1 2 cup soup,other
12983,1 2 hour raisin pudding,dessert
240165,1 2 way brownies,dessert
344373,1 3  pound squeeze burger,dinner
348965,10 bean soup,other
478546,10 calorie chocolate miracle noodle cookies,dessert
168663,10 carb mocha,drink
40228,10 clove stove top roast,dinner
433667,10 grain bread,other
351229,10 grain muffins,breakfast
169849,10 grain sorta healthy cookies,dessert
365138,10 layer meat veggie and potato dish,dinner
459089,10 layer salad,other
255985,10 lb  lasagna,dinner
244971,10 min cheesy gnocchi with seafood sauce,dinner
39169,10 min japanese simmered tofu hot pot,dinner
248672,10 minute  fat free  veggie soup for one,other
88740,10 minute   quick and easy chocolate brownie pudding cake,dessert
121344,10 minute applesauce   alton brown,other
176593,10 minute blueberry layer cake,dessert
132955,10 minute cheesy mexican rice,other
402246,10 minute chocolate self saucing pudding,dessert
83417,10 minute cream of mushroom soup,other
94547,10 minute creamed spinach,other
262768,10 minute delicious cherry delight,dessert
390932,10 minute french bread,other
287573,10 minute german chocolate pie,dessert
310869,10 minute lasagna,dinner
163492,10 minute low fat potato salad,other
8606,10 minute mushroom spaghetti sauce,other
181656,10 minute paella,dinner
389560,10 minute pizza snacks,other
85434,10 minute rocky road,dessert
90499,10 minute smothered chicken,dinner
272869,10 minute sponge pudding,dessert
57203,10 minute szechuan chicken,dinner
429838,10 minute tomato sauce from america s test kitchen,other
289559,10 minute tvp tacos,dinner
349293,10 minute tvp tacos  modified   hot single guy version,dinner
509443,10 out of 10 chicken breast,dinner
423880,10 second mango yogurt smoothie,drink
127184,10  bars,dessert
131582,10  minute mustard dip,other
141738,10 10 10 bread,other
470575,10 bean soup,dinner
180817,10 grain orange bread,other
133326,10 layer poor man s lasagna casserole,dinner
359203,10 minute baked halibut with garlic butter sauce,dinner
185088,10 minute baked ziti,dinner
215039,10 minute buffalo shrimp with blue cheese dip,other
133481,10 minute calzones,dinner
513963,10 minute lime pie,dessert
300960,10 minute marinara sauce,other
98213,10 minute pork lo mein,dinner
531143,10 minute shrimp pad thai,dinner
213395,10 minute tuscan tomato soup with parmesan toasts,other
286624,10 minute valentines candies,dessert
27060,100   whole wheat,other
82530,100   whole wheat bread,other
334201,100 calorie cinnamon pancakes,breakfast
358003,100 calorie cinnamon raisin oatmeal for one   microwave,breakfast
482111,100 calorie coffee,drink
286807,100 calorie fruit cupcakes,dessert
457730,100 calorie no bake whey protein bar cookies,dessert
127743,100 good cookies,dessert
368029,100 year old  new zealand lamb dish    i have used deer  w this,dinner
135933,100 year old pancakes,breakfast
126072,100 year old pie crust,other
20238,100 year old souffle,other
129377,100 year old old fashioned cream pie,dessert
402119,100 year old pie crust  pastry dough,other
289509,100  authentic vietnamese dipping sauce  nuoc cham,other
417632,100  healthy   lucious spice cake  low calorie,dessert
151775,100  honey whole wheat cracked wheat bread,other
83703,100  parmesan chicken,dinner
239306,100  raw thai salad,other
89434,100  semolina bread,other
468112,100  spelt bread  bread machine,other
458576,100  whole grain bread with biga soaker,other
146813,100  whole grain pizza dough,other
181106,100  whole grain wheat bread,other
632,100  whole wheat blueberry muffins,breakfast
6652,100  whole wheat bread,other
292147,100  whole wheat bread  abm,other
221429,100  whole wheat bread  bread machine,other
139353,100  whole wheat bread  non dense heavy  white bread texture,other
470360,100  whole wheat bread for bread machine,other
418387,100  whole wheat bread  plain and simple  no knead,other
382300,100  whole wheat bread low fat and good,other
223872,100  whole wheat burger hot dog buns,other
218671,100  whole wheat buttermilk pancakes,breakfast
430121,100  whole wheat graham crackers or pie crust,other
268681,100  whole wheat irish soda bread,other
151328,100  whole wheat low fat pancakes,breakfast
203134,100  whole wheat muffins,breakfast
436030,100  whole wheat pizza dough and pizza tips,other
320924,100  whole wheat rolls,other
220503,100  whole wheat sour cream biscuits,other
336323,100  whole wheat wholesome muffin mix,other
325137,100  whole wheat zucchini bread,other
486979,100  whole wheat  multipurpose dough   pizza  buns  bread,other
22774,100  yummy banana bread,other
79425,100 000 calorie bars,dessert
213681,100 stroke banana bread,other
121712,1000 island vegetable dip,other
155344,1000 island style salad dressing,other
175339,101 super cookies,dessert
72600,108 mile spinach bacon salad,other
50614,11 layer salad,other
133784,11 secret herbs and spices  kfc copycat,other
235003,110 in the shade,drink
140723,11th hour spinach caesar salad,other
326839,12 cheese stuffed shells,dinner
467326,12 grain bread  bread machine,other
43669,12 minute corn chowder,other
73566,12 minute pasta,dinner
449768,12 hour tomatoes,other
404661,1200 watt microwave peanut brittle,dessert
381713,123 baked kibbee,dinner
257696,123 cake,dessert
187606,123 chicken,dinner
91515,123 chocolate pinwheel pudding,dessert
289891,1234 cake,dessert
412073,13 bean crock pot soup,dinner
123746,13 crackers meatloaf,dinner
206020,13 minute beef tenderloin with horseradish sauce,dinner
345595,14 carrot cake,dessert
129227,14 day coleslaw,other
472955,14 day pickles,other
17490,14 day unsealed pickles,other
130002,14 karat cake,dessert
53353,14 minute maple candy,dessert
105756,14 bean soup,dinner
307362,15   minute easy enchiladas,dinner
51803,15 bean soup,dinner
438263,15 bean soup  crock pot,dinner
525649,15 bean soup in the instant pot,dinner
115160,15 layer russian honey cake,dessert
168222,15 minute baked halibut with herbs,dinner
140172,15 minute beef stew,dinner
305112,15 minute black bean chili,dinner
53481,15 minute cheeseburger rice,dinner
76887,15 minute cheesy chili  n rice skillet,dinner
392598,15 minute chicken and rice dinner,dinner
113197,15 minute chicken fajitas,dinner
398071,15 minute chicken tortilla soup,dinner
66527,15 minute chicken  broccoli  and rice dinner,dinner
184890,15 minute chili,dinner
79046,15 minute chili and rice wraps,dinner
356163,15 minute chili cheeseburger skillet,dinner
41673,15 minute chili sauce,other
506885,15 minute creamy sun tomato basil cashew pasta,dinner
277539,15 minute enchilada sauce,other
169487,15 minute fat free cheesecake,dessert
317587,15 minute florentine pasta salad,other
20624,15 minute garlic lemon chicken,other
360232,15 minute greek garbanzo bean salad,other
246548,15 minute italian chicken   rice with vegetables,dinner
67446,15 minute lemon cheesecake,dessert
153028,15 minute no bake chocolate peanut butter fudge,dessert
172651,15 minute pasta combo,dinner
348952,15 minute pork fried rice,dinner
5276,15 minute red beans   rice,other
140173,15 minute shrimp carbonara fettuccine,dinner
31184,15 minute shrimp scampi,dinner
164178,15 minute spaghetti sauce,other
289025,15 minute stir fried chicken   asparagus,dinner
287502,15 minute stove top macaroni  n cheese,other
75079,15 minute stroganoff,dinner
147100,15 minute taco in a pan,dinner
233317,15 minute tiger prawns with chinese greens,dinner
109793,15 minute vanilla rice pudding,dessert
291409,15 minute vegetarian chili,dinner
27275,15 minutes creamy fettuccine alfredo,dinner
282812,15 minutes oatmeal  rice cooker,breakfast
311608,15  bean soup,other
382234,15 minute beef and bean chili skillet,dinner
237391,15 minute chicken liver pate,other
266997,15 minute chili   easy  hearty and good,dinner
21916,15 minute jello trifle,dessert
229451,15 minute marinated chicken,dinner
204040,15 minute microwaved rice,other
82287,15 minute no fry chicken enchiladas  honest,dinner
302815,15 minute parmesan pasta,dinner
311842,15 minute shrimp,dinner
531148,15 minute shrimp stir fry,dinner
364157,15 minute white bean soup,dinner
411979,16 bean soup  crockpot,dinner
102832,16 day pickles,other
246180,16 hour pulled pork,dinner
224908,16 oz  coffee liqueur,drink
364761,16 quart chicken corn soup,dinner
489337,17 day diet   turkey eggplant parmesan,dinner
262448,17 twist,drink
294427,1789  apple  arugula salad with aged gouda and crisped pancetta,other
328436,18 carrot cupcakes,dessert
357228,1880 chocolate spice cake  with icing,dessert
50246,1890 cream cake,dessert
400187,1890 san antonio enchilada sauce,other
67421,1898 potato dumplings,other
238815,18th century drunken english somerset cider chicken with honey,dinner
240311,1900 park fare bread pudding  disney,dessert
240314,1900 park fare vanilla sauce  disney,other
242259,1905 blue ribbon fruit cup,other
315063,1905 salad dressing recipe,other
503440,1917 war cake,dessert
124275,1927 eskimo cup,dessert
450534,1927 peanut butter bread,other
124279,1928 award winning gold cake,dessert
400903,1930 recipe for mincemeat cake,dessert
250900,1930 s apple and nut pie,dessert
50248,1931 coconut patties,dessert
219485,1937 strawberry shortcake,dessert
454763,1940 s best carrot cake recipe,dessert
42363,1940 s coleslaw,other
160494,1940s vinegar cake    egg free,dessert
143942,1947 date nut bread,breakfast
394049,1949  spanish  rice,other
221166,1949 country style steak,dinner
254267,1950 s brownies,dessert
109232,1950 s hamburger goulash,dinner
275691,1950 s meatloaf,dinner
404233,1950 s uncooked fruit cake,dessert
461235,1950s picture salad   peach and cottage cheese,other
107777,1953 meatloaf,dinner
201094,1960 original kentucky buttermilk biscuit,other
245950,1960 tomato gravy,other
33561,1960 s catalina dressing,other
366895,1978 bhg reuben chowder,dinner
376468,1980 s pistachio fluff,other
392368,1980 s weight watchers veggie soup,other
170336,1995 1st place  swedish spice cookies,dessert
471666,1  2  3  swiss meringue buttercream,other
388578,1st place banana nut bread,other
360881,1st place fair cheese bread,other
461437,1st place lemon ice cream  for ice cream maker,dessert
144117,1st time host stuffing,other
431624,2 bean chili,dinner
312406,2 bean soup  crock pot,dinner
453243,2 by 4 soup,other
79372,2 c s shake,drink
101260,2 day herb marinated pimiento stuffed olives,other
100340,2 hour buns,other
104571,2 hour turkey,dinner
108955,2 in 1   herbed chicken   leftover chicken salad,dinner
490759,2 ingerdient orange slushies,drink
105452,2 ingredient   fudge,dessert
266037,2 ingredient 3 minute fudge,dessert
496213,2 ingredient cookies,dessert
271663,2 ingredient easy pink raspberry punch,drink
400243,2 ingredient peach sorbet,dessert
293320,2 ingredient pineapple cake  with pineapple sauce,dessert
